,,,,,,,Daily Price Arrival Report-07-11-2025 to 25-04-2026 for Haryana,,,,,,
Haryana,Karnal,Nissing,Wheat,Other,FAQ,13/04/2010,1100,1100,1100,1
Haryana,Karnal,Nissing,Wheat,Other,FAQ,15/04/2010,1100,1100,1100,1
Haryana,Karnal,Nissing,Wheat,Other,FAQ,18/04/2010,1100,1100,1100,1
Haryana,Karnal,Nissing,Wheat,Other,FAQ,21/04/2010,1100,1100,1100,1
Haryana,Karnal,Nissing,Wheat,Other,FAQ,25/04/2010,1100,1100,1100,1
Haryana,Karnal,Nissing,Wheat,Other,FAQ,30/04/2010,1100,1100,1100,1
Haryana,Karnal,Nissing,Wheat,Other,FAQ,08/04/2006,650,655,650,1
Haryana,Karnal,Nissing,Wheat,Other,FAQ,17/04/2006,650,671,650,1
Haryana,Karnal,Nissing,Wheat,Other,FAQ,20/04/2006,650,695,650,1
Haryana,Karnal,Nissing,Wheat,Other,FAQ,29/04/2006,701,701,701,1
Haryana,Karnal,Nissing,Wheat,Other,FAQ,11/04/2012,1285,1285,1285,1
Haryana,Karnal,Nissing,Wheat,Other,FAQ,15/04/2012,1285,1285,1285,1
Haryana,Karnal,Nissing,Wheat,Other,FAQ,16/04/2012,1285,1285,1285,1
Haryana,Karnal,Nissing,Wheat,Other,FAQ,18/04/2012,1285,1285,1285,1
Haryana,Karnal,Nissing,Wheat,Other,FAQ,21/04/2012,1285,1285,1285,1
Haryana,Karnal,Nissing,Wheat,Other,FAQ,22/04/2012,1285,1285,1285,1
Haryana,Karnal,Nissing,Wheat,Other,FAQ,28/04/2012,1285,1285,1285,1
Haryana,Karnal,Nissing,Wheat,Other,FAQ,02/05/2012,1285,1285,1285,1
Haryana,Karnal,Nissing,Wheat,Other,FAQ,11/05/2012,1285,1285,1285,1
Haryana,Karnal,Nissing,Wheat,Other,FAQ,22/05/2012,1285,1285,1285,1
Haryana,Karnal,Nissing,Wheat,Kanak,FAQ,13/04/2009,1080,1080,1080,1
Haryana,Karnal,Nissing,Wheat,Kanak,FAQ,17/04/2009,1080,1080,1080,1
Haryana,Karnal,Nissing,Wheat,Kanak,FAQ,18/04/2009,1080,1080,1080,1
Haryana,Karnal,Nissing,Wheat,Kanak,FAQ,30/04/2009,1080,1080,1080,1
Haryana,Karnal,Nissing,Wheat,Kanak,FAQ,04/05/2009,1080,1080,1080,1
Haryana,Karnal,Nissing,Wheat,Other,FAQ,10/04/2008,1000,1000,1000,1
Haryana,Karnal,Nissing,Wheat,Other,FAQ,13/04/2008,1000,1000,1000,1
Haryana,Karnal,Nissing,Wheat,Other,FAQ,19/04/2008,1000,1005,1000,1
Haryana,Karnal,Nissing,Wheat,Other,FAQ,29/04/2008,1000,1005,1000,1
Haryana,Karnal,Nissing,Wheat,Other,FAQ,01/05/2008,1000,1000,1000,1
Haryana,Karnal,Nissing,Wheat,Other,FAQ,02/05/2008,1000,1000,1000,1
Haryana,Karnal,Nissing,Wheat,Other,FAQ,05/05/2008,1000,1000,1000,1
Haryana,Karnal,Nissing,Wheat,Other,FAQ,08/05/2008,1000,1005,1000,1
Haryana,Karnal,Nissing,Wheat,Other,FAQ,16/05/2008,1000,1000,1000,1
Haryana,Karnal,Nissing,Wheat,147 Average,FAQ,11/04/2025,2425,2425,2425,1
Haryana,Karnal,Nissing,Wheat,147 Average,FAQ,17/04/2025,2425,2425,2425,1
Haryana,Karnal,Nissing,Wheat,147 Average,FAQ,29/04/2025,2425,2425,2425,1
Haryana,Karnal,Nissing,Wheat,Kanak,FAQ,03/04/2009,1080,1080,1080,1
Haryana,Karnal,Nissing,Wheat,Kanak,FAQ,08/04/2009,1080,1080,1080,1
Haryana,Karnal,Nissing,Wheat,Kanak,FAQ,09/04/2009,1080,1080,1080,1
Haryana,Karnal,Nissing,Wheat,Kanak,FAQ,10/04/2009,1080,1080,1080,1
Haryana,Karnal,Nissing,Wheat,Kanak,FAQ,14/04/2009,1080,1080,1080,1
Haryana,Karnal,Nissing,Wheat,Kanak,FAQ,15/04/2009,1080,1080,1080,1
Haryana,Karnal,Nissing,Wheat,Kanak,FAQ,22/04/2009,1080,1080,1080,1
Haryana,Karnal,Nissing,Wheat,Kanak,FAQ,24/04/2009,1080,1080,1080,1
Haryana,Karnal,Nissing,Wheat,Other,FAQ,12/04/2008,1000,1000,1000,1
Haryana,Karnal,Nissing,Wheat,Other,FAQ,14/04/2008,1000,1000,1000,1
Haryana,Karnal,Nissing,Wheat,Other,FAQ,16/04/2008,1000,1005,1000,1
Haryana,Karnal,Nissing,Wheat,Other,FAQ,17/04/2008,1000,1005,1000,1
Haryana,Karnal,Nissing,Wheat,Other,FAQ,18/04/2008,1000,1005,1000,1
Haryana,Karnal,Nissing,Wheat,Other,FAQ,15/05/2008,1000,1000,1000,1
Haryana,Karnal,Nissing,Wheat,Other,FAQ,20/04/2013,1350,1350,1350,1
Haryana,Karnal,Nissing,Wheat,Other,FAQ,27/04/2013,1350,1350,1350,1
Haryana,Karnal,Nissing,Wheat,Other,FAQ,30/04/2013,1350,1350,1350,1
Haryana,Karnal,Nissing,Wheat,Kanak,FAQ,17/04/2011,1120,1120,1120,1
Haryana,Karnal,Nissing,Wheat,Kanak,FAQ,19/04/2011,1120,1120,1120,1
Haryana,Karnal,Nissing,Wheat,Kanak,FAQ,30/04/2011,1120,1120,1120,1
Haryana,Karnal,Nissing,Wheat,Kanak,FAQ,02/05/2011,1120,1120,1120,1
Haryana,Karnal,Nissing,Wheat,Kanak,FAQ,11/05/2011,1120,1120,1120,1
Haryana,Karnal,Nissing,Wheat,Other,FAQ,10/08/2011,1350,1550,1350,1
Haryana,Karnal,Nissing,Wheat,Other,FAQ,15/04/2014,1400,1400,1400,1
Haryana,Karnal,Nissing,Wheat,Other,FAQ,18/04/2014,1400,1400,1400,1
Haryana,Karnal,Nissing,Wheat,Other,FAQ,29/04/2014,1400,1400,1400,1
Haryana,Karnal,Nissing,Wheat,Other,FAQ,30/04/2014,1400,1400,1400,1
Haryana,Karnal,Nissing,Wheat,Other,FAQ,06/05/2014,1400,1400,1400,1
Haryana,Karnal,Nissing,Wheat,Other,FAQ,12/04/2012,1285,1285,1285,1
Haryana,Karnal,Nissing,Wheat,Other,FAQ,19/04/2012,1285,1285,1285,1
Haryana,Karnal,Nissing,Wheat,Other,FAQ,20/04/2012,1285,1285,1285,1
Haryana,Karnal,Nissing,Wheat,Other,FAQ,29/04/2012,1285,1285,1285,1
Haryana,Karnal,Nissing,Wheat,Other,FAQ,01/05/2012,1285,1285,1285,1
Haryana,Karnal,Nissing,Wheat,Other,FAQ,05/05/2012,1285,1285,1285,1
Haryana,Karnal,Nissing,Wheat,Other,FAQ,17/04/2010,1100,1100,1100,1
Haryana,Karnal,Nissing,Wheat,Other,FAQ,19/04/2010,1100,1100,1100,1
Haryana,Karnal,Nissing,Wheat,Other,FAQ,27/04/2010,1100,1100,1100,1
Haryana,Karnal,Nissing,Wheat,Other,FAQ,03/05/2010,1100,1100,1100,1
Haryana,Karnal,Nissing,Wheat,Other,FAQ,05/04/2006,650,651,650,1
Haryana,Karnal,Nissing,Wheat,Other,FAQ,14/04/2006,650,660,650,1
Haryana,Karnal,Nissing,Wheat,Other,FAQ,15/04/2006,650,660,650,1
Haryana,Karnal,Nissing,Wheat,Other,FAQ,22/04/2006,650,725,700,1
Haryana,Karnal,Nissing,Wheat,Other,FAQ,03/04/2007,850,855,850,1
Haryana,Karnal,Nissing,Wheat,Other,FAQ,21/04/2007,850,865,850,1
Haryana,Karnal,Nissing,Wheat,Other,FAQ,22/04/2007,850,865,850,1
Haryana,Karnal,Nissing,Wheat,Other,FAQ,12/05/2007,850,855,850,1
Haryana,Karnal,Nissing,Wheat,Other,FAQ,14/05/2007,850,850,850,1
Haryana,Karnal,Nissing,Wheat,Other,FAQ,18/05/2007,850,850,850,1
Haryana,Karnal,Nissing,Wheat,147 Average,FAQ,10/04/2025,2425,2425,2425,1
Haryana,Karnal,Nissing,Wheat,147 Average,FAQ,18/04/2025,2425,2425,2425,1
Haryana,Karnal,Nissing,Wheat,Other,FAQ,06/04/2007,750,870,850,1
Haryana,Karnal,Nissing,Wheat,Other,FAQ,08/04/2007,750,862,750,1
Haryana,Karnal,Nissing,Wheat,Other,FAQ,17/04/2007,750,865,750,1
Haryana,Karnal,Nissing,Wheat,Other,FAQ,19/04/2007,850,865,850,1
Haryana,Karnal,Nissing,Wheat,Other,FAQ,20/04/2007,850,865,850,1
Haryana,Karnal,Nissing,Wheat,Other,FAQ,23/04/2007,850,858,850,1
Haryana,Karnal,Nissing,Wheat,Other,FAQ,27/04/2007,850,860,850,1
Haryana,Karnal,Nissing,Wheat,Other,FAQ,30/04/2007,850,855,850,1
Haryana,Karnal,Nissing,Wheat,Other,FAQ,02/05/2007,850,855,850,1
Haryana,Karnal,Nissing,Wheat,Other,FAQ,20/05/2007,850,850,850,1
Haryana,Karnal,Nissing,Wheat,Other,FAQ,23/05/2007,850,850,850,1
Haryana,Karnal,Nissing,Wheat,Other,FAQ,24/05/2007,850,850,850,1
Haryana,Karnal,Nissing,Wheat,Other,FAQ,25/05/2007,850,850,850,1
Haryana,Karnal,Nissing,Wheat,Other,FAQ,31/05/2007,850,850,850,1
Haryana,Karnal,Nissing,Wheat,Other,FAQ,11/06/2007,850,850,850,1
Haryana,Karnal,Nissing,Wheat,Kanak,FAQ,13/04/2011,1120,1120,1120,1
Haryana,Karnal,Nissing,Wheat,Kanak,FAQ,16/04/2011,1120,1120,1120,1
Haryana,Karnal,Nissing,Wheat,Kanak,FAQ,18/04/2011,1120,1120,1120,1
Haryana,Karnal,Nissing,Wheat,Kanak,FAQ,20/04/2011,1120,1120,1120,1
Haryana,Karnal,Nissing,Wheat,Kanak,FAQ,21/04/2011,1120,1120,1120,1
Haryana,Karnal,Nissing,Wheat,Kanak,FAQ,22/04/2011,1120,1120,1120,1
Haryana,Karnal,Nissing,Wheat,Kanak,FAQ,23/04/2011,1120,1120,1120,1
Haryana,Karnal,Nissing,Wheat,Kanak,FAQ,29/04/2011,1120,1120,1120,1
Haryana,Karnal,Nissing,Wheat,Kanak,FAQ,12/05/2011,1120,1120,1120,1
Haryana,Karnal,Nissing,Wheat,Other,FAQ,16/05/2011,1120,1120,1120,1
Haryana,Karnal,Nissing,Wheat,Other,FAQ,13/04/2012,1285,1285,1285,1
Haryana,Karnal,Nissing,Wheat,Other,FAQ,15/05/2012,1285,1285,1285,1
Haryana,Karnal,Nissing,Wheat,Kanak,FAQ,05/04/2009,1080,1080,1080,1
Haryana,Karnal,Nissing,Wheat,Kanak,FAQ,06/04/2009,1080,1080,1080,1
Haryana,Karnal,Nissing,Wheat,Kanak,FAQ,16/04/2009,1080,1080,1080,1
Haryana,Karnal,Nissing,Wheat,Kanak,FAQ,21/04/2009,1080,1080,1080,1
Haryana,Karnal,Nissing,Wheat,Kanak,FAQ,27/04/2009,1080,1080,1080,1
Haryana,Karnal,Nissing,Wheat,Other,FAQ,24/04/2010,1100,1100,1100,1
Haryana,Karnal,Nissing,Wheat,Other,FAQ,29/04/2010,1100,1100,1100,1
Haryana,Karnal,Nissing,Wheat,Other,FAQ,16/04/2014,1400,1400,1400,1
Haryana,Karnal,Nissing,Wheat,Other,FAQ,26/04/2014,1400,1400,1400,1
Haryana,Karnal,Nissing,Wheat,Other,FAQ,02/05/2014,1400,1400,1400,1
Haryana,Karnal,Nissing,Wheat,Other,FAQ,05/05/2014,1400,1400,1400,1
Haryana,Karnal,Nissing,Wheat,Other,FAQ,12/04/2013,1350,1350,1350,1
Haryana,Karnal,Nissing,Wheat,Other,FAQ,13/04/2013,1350,1350,1350,1
Haryana,Karnal,Nissing,Wheat,Other,FAQ,16/04/2013,1350,1350,1350,1
Haryana,Karnal,Nissing,Wheat,Other,FAQ,24/04/2013,1350,1350,1350,1
Haryana,Karnal,Nissing,Wheat,Other,FAQ,25/04/2013,1350,1350,1350,1
Haryana,Karnal,Nissing,Wheat,Other,FAQ,09/04/2006,650,655,650,1
Haryana,Karnal,Nissing,Wheat,Other,FAQ,13/04/2006,650,660,650,1
Haryana,Karnal,Nissing,Wheat,Other,FAQ,19/04/2006,650,687,650,1
Haryana,Karnal,Nissing,Wheat,Other,FAQ,24/04/2006,650,720,700,1
Haryana,Karnal,Nissing,Wheat,Other,FAQ,26/04/2006,650,730,700,1
Haryana,Karnal,Nissing,Wheat,Other,FAQ,28/04/2006,705,730,705,1
Haryana,Karnal,Nissing,Wheat,Other,FAQ,08/04/2008,1000,1000,1000,1
Haryana,Karnal,Nissing,Wheat,Other,FAQ,11/04/2008,1000,1000,1000,1
Haryana,Karnal,Nissing,Wheat,Other,FAQ,20/04/2008,1000,1000,1000,1
Haryana,Karnal,Nissing,Wheat,Other,FAQ,21/04/2008,1000,1005,1000,1
Haryana,Karnal,Nissing,Wheat,Other,FAQ,09/05/2008,1000,1000,1000,1
Haryana,Karnal,Nissing,Wheat,147 Average,FAQ,20/04/2025,2425,2425,2425,1
Haryana,Karnal,Nissing,Wheat,147 Average,FAQ,26/04/2025,2425,2425,2425,1
Haryana,Karnal,Tarori,Wheat,Other,FAQ,23/04/2015,1450,1450,1450,1
Haryana,Karnal,Tarori,Wheat,Other,FAQ,14/04/2016,1525,1525,1525,1
Haryana,Karnal,Tarori,Wheat,Other,FAQ,28/04/2016,1525,1525,1525,1
Haryana,Karnal,Tarori,Wheat,Other,FAQ,05/05/2016,1525,1525,1525,1
Haryana,Karnal,Tarori,Wheat,Other,FAQ,12/05/2016,1525,1525,1525,1
Haryana,Karnal,Tarori,Wheat,Other,FAQ,06/04/2017,1625,1625,1625,1
Haryana,Karnal,Tarori,Wheat,Other,FAQ,09/04/2017,1625,1625,1625,1
Haryana,Karnal,Tarori,Wheat,Other,FAQ,27/04/2017,1625,1625,1625,1
Haryana,Karnal,Tarori,Wheat,Other,FAQ,04/05/2017,1625,1625,1625,1
Haryana,Karnal,Tarori,Wheat,Other,FAQ,08/05/2017,1625,1625,1625,1
Haryana,Karnal,Tarori,Wheat,Other,FAQ,16/05/2003,631,631,631,1
Haryana,Karnal,Tarori,Wheat,Other,FAQ,12/04/2012,1285,1285,1285,1
Haryana,Karnal,Tarori,Wheat,Other,FAQ,13/04/2012,1285,1285,1285,1
Haryana,Karnal,Tarori,Wheat,Other,FAQ,16/04/2012,1285,1285,1285,1
Haryana,Karnal,Tarori,Wheat,Other,FAQ,18/04/2012,1285,1285,1285,1
Haryana,Karnal,Tarori,Wheat,Other,FAQ,21/04/2012,1285,1285,1285,1
Haryana,Karnal,Tarori,Wheat,Other,FAQ,04/05/2012,1285,1285,1285,1
Haryana,Karnal,Tarori,Wheat,Other,FAQ,12/04/2011,1120,1125,1125,1
Haryana,Karnal,Tarori,Wheat,Other,FAQ,15/04/2011,1120,1225,1125,1
Haryana,Karnal,Tarori,Wheat,Other,FAQ,18/04/2011,1120,1225,1125,1
Haryana,Karnal,Tarori,Wheat,Other,FAQ,19/04/2011,1120,1125,1125,1
Haryana,Karnal,Tarori,Wheat,Other,FAQ,20/04/2011,1120,1125,1125,1
Haryana,Karnal,Tarori,Wheat,Other,FAQ,22/04/2011,1120,1125,1125,1
Haryana,Karnal,Tarori,Wheat,Other,FAQ,26/04/2011,1120,1125,1125,1
Haryana,Karnal,Tarori,Wheat,Other,FAQ,09/04/2010,1100,1100,1100,1
Haryana,Karnal,Tarori,Wheat,Other,FAQ,12/04/2010,1100,1105,1100,1
Haryana,Karnal,Tarori,Wheat,Other,FAQ,16/04/2010,1100,1105,1100,1
Haryana,Karnal,Tarori,Wheat,Other,FAQ,23/04/2010,1100,1100,1100,1
Haryana,Karnal,Tarori,Wheat,Other,FAQ,05/04/2009,1080,1080,1080,1
Haryana,Karnal,Tarori,Wheat,Other,FAQ,09/04/2009,1080,1080,1080,1
Haryana,Karnal,Tarori,Wheat,Other,FAQ,12/04/2009,1080,1080,1080,1
Haryana,Karnal,Tarori,Wheat,Other,FAQ,13/04/2009,1080,1080,1080,1
Haryana,Karnal,Tarori,Wheat,Other,FAQ,30/04/2009,1080,1080,1080,1
Haryana,Karnal,Tarori,Wheat,Other,FAQ,13/04/2008,1000,1000,1000,1
Haryana,Karnal,Tarori,Wheat,Other,FAQ,15/04/2008,1000,1005,1000,1
Haryana,Karnal,Tarori,Wheat,Other,FAQ,17/04/2008,1000,1005,1000,1
Haryana,Karnal,Tarori,Wheat,Other,FAQ,20/04/2008,1000,1005,1000,1
Haryana,Karnal,Tarori,Wheat,Other,FAQ,30/04/2008,1000,1005,1000,1
Haryana,Karnal,Tarori,Wheat,Other,FAQ,01/05/2008,1000,1005,1000,1
Haryana,Karnal,Tarori,Wheat,Other,FAQ,02/05/2008,1000,1005,1000,1
Haryana,Karnal,Tarori,Wheat,Other,FAQ,08/05/2008,1000,1005,1000,1
Haryana,Karnal,Tarori,Wheat,Dara,FAQ,13/04/2002,620,620,620,1
Haryana,Karnal,Tarori,Wheat,Dara,FAQ,16/04/2002,620,620,620,1
Haryana,Karnal,Tarori,Wheat,Dara,FAQ,18/04/2002,620,620,620,1
Haryana,Karnal,Tarori,Wheat,Dara,FAQ,22/04/2002,620,620,620,1
Haryana,Karnal,Tarori,Wheat,Dara,FAQ,29/04/2002,620,620,620,1
Haryana,Karnal,Tarori,Wheat,Dara,FAQ,07/05/2002,620,620,620,1
Haryana,Karnal,Tarori,Wheat,Dara,FAQ,08/05/2002,620,620,620,1
Haryana,Karnal,Tarori,Wheat,Other,FAQ,17/04/2004,630,631,630,1
Haryana,Karnal,Tarori,Wheat,Other,FAQ,29/04/2004,630,635,630,1
Haryana,Karnal,Tarori,Wheat,PBW-343,FAQ,07/01/2013,2300,2500,2400,1
Haryana,Karnal,Tarori,Wheat,WH-542,FAQ,18/04/2013,1350,1350,1350,1
Haryana,Karnal,Tarori,Wheat,WH-542,FAQ,26/04/2013,1350,1350,1350,1
Haryana,Karnal,Tarori,Wheat,WH-542,FAQ,27/04/2013,1350,1350,1350,1
Haryana,Karnal,Tarori,Wheat,WH-542,FAQ,02/05/2013,1350,1350,1350,1
Haryana,Karnal,Tarori,Wheat,PBW-343,FAQ,15/04/2014,1400,1400,1400,1
Haryana,Karnal,Tarori,Wheat,PBW-343,FAQ,18/04/2014,1400,1400,1400,1
Haryana,Karnal,Tarori,Wheat,PBW-343,FAQ,19/04/2014,1400,1400,1400,1
Haryana,Karnal,Tarori,Wheat,PBW-343,FAQ,25/04/2014,1400,1400,1400,1
Haryana,Karnal,Tarori,Wheat,PBW-343,FAQ,07/05/2014,1400,1400,1400,1
Haryana,Karnal,Tarori,Wheat,PBW-343,FAQ,08/05/2014,1400,1400,1400,1
Haryana,Karnal,Tarori,Wheat,WH-542,FAQ,13/04/2014,1400,1400,1400,1
Haryana,Karnal,Tarori,Wheat,Other,FAQ,06/04/2005,640,640,640,1
Haryana,Karnal,Tarori,Wheat,Other,FAQ,09/04/2005,640,640,640,1
Haryana,Karnal,Tarori,Wheat,Other,FAQ,12/04/2005,640,640,640,1
Haryana,Karnal,Tarori,Wheat,Other,FAQ,19/04/2005,640,640,640,1
Haryana,Karnal,Tarori,Wheat,Other,FAQ,20/04/2005,640,640,640,1
Haryana,Karnal,Tarori,Wheat,Other,FAQ,21/04/2005,640,640,640,1
Haryana,Karnal,Tarori,Wheat,Other,FAQ,19/04/2007,850,855,850,1
Haryana,Karnal,Tarori,Wheat,Other,FAQ,21/04/2007,850,855,850,1
Haryana,Karnal,Tarori,Wheat,Other,FAQ,23/04/2007,850,855,850,1
Haryana,Karnal,Tarori,Wheat,Other,FAQ,24/04/2007,850,855,850,1
Haryana,Karnal,Tarori,Wheat,Other,FAQ,13/04/2019,1840,1840,1840,1
Haryana,Karnal,Tarori,Wheat,Other,FAQ,25/04/2019,1840,1840,1840,1
Haryana,Karnal,Tarori,Wheat,Other,FAQ,08/04/2018,1735,1735,1735,1
Haryana,Karnal,Tarori,Wheat,Other,FAQ,15/04/2018,1735,1735,1735,1
Haryana,Karnal,Tarori,Wheat,Other,FAQ,17/04/2018,1735,1735,1735,1
Haryana,Karnal,Tarori,Wheat,Other,FAQ,18/04/2018,1735,1735,1735,1
Haryana,Karnal,Tarori,Wheat,Other,FAQ,25/04/2018,1735,1735,1735,1
Haryana,Karnal,Tarori,Wheat,Other,FAQ,27/04/2018,1735,1735,1735,1
Haryana,Karnal,Tarori,Wheat,Other,FAQ,13/04/2015,1450,1450,1450,1
Haryana,Karnal,Tarori,Wheat,Other,FAQ,14/04/2015,1450,1450,1450,1
Haryana,Karnal,Tarori,Wheat,Other,FAQ,16/04/2015,1450,1450,1450,1
Haryana,Karnal,Tarori,Wheat,Other,FAQ,26/04/2015,1450,1450,1450,1
Haryana,Karnal,Tarori,Wheat,Other,FAQ,27/04/2015,1450,1450,1450,1
Haryana,Karnal,Tarori,Wheat,Other,FAQ,28/04/2015,1450,1450,1450,1
Haryana,Karnal,Tarori,Wheat,Other,FAQ,09/05/2015,1450,1450,1450,1
Haryana,Karnal,Tarori,Wheat,Other,FAQ,12/05/2015,1450,1450,1450,1
Haryana,Karnal,Tarori,Wheat,Other,FAQ,14/05/2015,1450,1450,1450,1
Haryana,Karnal,Tarori,Wheat,Other,FAQ,16/04/2013,1350,1350,1350,1
Haryana,Karnal,Tarori,Wheat,Other,FAQ,18/04/2013,1355,1355,1355,1
Haryana,Karnal,Tarori,Wheat,Other,FAQ,25/04/2013,1355,1355,1355,1
Haryana,Karnal,Tarori,Wheat,PBW-343,FAQ,13/04/2013,1350,1350,1350,1
Haryana,Karnal,Tarori,Wheat,WH-542,FAQ,07/01/2013,1250,1350,1250,1
Haryana,Karnal,Tarori,Wheat,WH-542,FAQ,23/04/2013,1350,1350,1350,1
Haryana,Karnal,Tarori,Wheat,PBW-343,FAQ,21/04/2014,1400,1400,1400,1
Haryana,Karnal,Tarori,Wheat,PBW-343,FAQ,02/05/2014,1400,1400,1400,1
Haryana,Karnal,Tarori,Wheat,Other,FAQ,09/04/2018,1735,1735,1735,1
Haryana,Karnal,Tarori,Wheat,Other,FAQ,16/04/2018,1735,1735,1735,1
Haryana,Karnal,Tarori,Wheat,Other,FAQ,19/04/2018,1735,1735,1735,1
Haryana,Karnal,Tarori,Wheat,Other,FAQ,21/04/2018,1735,1735,1735,1
Haryana,Karnal,Tarori,Wheat,Other,FAQ,22/04/2018,1735,1735,1735,1
Haryana,Karnal,Tarori,Wheat,Other,FAQ,24/04/2018,1735,1735,1735,1
Haryana,Karnal,Tarori,Wheat,Other,FAQ,28/04/2018,1735,1735,1735,1
Haryana,Karnal,Tarori,Wheat,Other,FAQ,12/05/2018,1735,1735,1735,1
Haryana,Karnal,Tarori,Wheat,Other,FAQ,20/04/2019,1840,1840,1840,1
Haryana,Karnal,Tarori,Wheat,Other,FAQ,22/04/2019,1840,1840,1840,1
Haryana,Karnal,Tarori,Wheat,Other,FAQ,24/04/2019,1840,1840,1840,1
Haryana,Karnal,Tarori,Wheat,Other,FAQ,27/04/2019,1840,1840,1840,1
Haryana,Karnal,Tarori,Wheat,Other,FAQ,29/04/2019,1840,1840,1840,1
Haryana,Karnal,Tarori,Wheat,Other,FAQ,30/04/2019,1840,1840,1840,1
Haryana,Karnal,Tarori,Wheat,Other,FAQ,04/04/2016,1525,1525,1525,1
Haryana,Karnal,Tarori,Wheat,Other,FAQ,11/04/2016,1525,1525,1525,1
Haryana,Karnal,Tarori,Wheat,Other,FAQ,19/04/2016,1525,1525,1525,1
Haryana,Karnal,Tarori,Wheat,Other,FAQ,22/04/2016,1525,1525,1525,1
Haryana,Karnal,Tarori,Wheat,Other,FAQ,11/05/2016,1525,1525,1525,1
Haryana,Karnal,Tarori,Wheat,Other,FAQ,10/04/2012,1285,1285,1285,1
Haryana,Karnal,Tarori,Wheat,Other,FAQ,19/04/2012,1285,1285,1285,1
Haryana,Karnal,Tarori,Wheat,Other,FAQ,20/04/2012,1285,1285,1285,1
Haryana,Karnal,Tarori,Wheat,Other,FAQ,27/04/2012,1285,1285,1285,1
Haryana,Karnal,Tarori,Wheat,Other,FAQ,29/04/2012,1285,1285,1285,1
Haryana,Karnal,Tarori,Wheat,Other,FAQ,10/04/2017,1625,1625,1625,1
Haryana,Karnal,Tarori,Wheat,Other,FAQ,12/04/2017,1625,1625,1625,1
Haryana,Karnal,Tarori,Wheat,Other,FAQ,14/04/2017,1625,1625,1625,1
Haryana,Karnal,Tarori,Wheat,Other,FAQ,15/04/2017,1625,1625,1625,1
Haryana,Karnal,Tarori,Wheat,Other,FAQ,21/04/2017,1625,1625,1625,1
Haryana,Karnal,Tarori,Wheat,Other,FAQ,24/04/2017,1625,1625,1625,1
Haryana,Karnal,Tarori,Wheat,Other,FAQ,01/05/2017,1625,1625,1625,1
Haryana,Karnal,Tarori,Wheat,Other,FAQ,04/04/2009,1080,1080,1080,1
Haryana,Karnal,Tarori,Wheat,Other,FAQ,16/04/2009,1080,1080,1080,1
Haryana,Karnal,Tarori,Wheat,Other,FAQ,20/04/2009,1080,1080,1080,1
Haryana,Karnal,Tarori,Wheat,Other,FAQ,22/04/2009,1080,1080,1080,1
Haryana,Karnal,Tarori,Wheat,Other,FAQ,27/04/2009,1080,1080,1080,1
Haryana,Karnal,Tarori,Wheat,Other,FAQ,29/04/2009,1080,1080,1080,1
Haryana,Karnal,Tarori,Wheat,Dara,FAQ,17/04/2002,620,620,620,1
Haryana,Karnal,Tarori,Wheat,Dara,FAQ,19/04/2002,620,620,620,1
Haryana,Karnal,Tarori,Wheat,Dara,FAQ,21/04/2002,620,620,620,1
Haryana,Karnal,Tarori,Wheat,Dara,FAQ,23/04/2002,620,620,620,1
Haryana,Karnal,Tarori,Wheat,Dara,FAQ,25/04/2002,620,620,620,1
Haryana,Karnal,Tarori,Wheat,Other,FAQ,13/05/2003,630,631,630,1
Haryana,Karnal,Tarori,Wheat,Other,FAQ,15/05/2003,620,631,620,1
Haryana,Karnal,Tarori,Wheat,Other,FAQ,19/05/2003,631,631,631,1
Haryana,Karnal,Tarori,Wheat,Other,FAQ,07/04/2005,640,640,640,1
Haryana,Karnal,Tarori,Wheat,Other,FAQ,13/04/2005,640,640,640,1
Haryana,Karnal,Tarori,Wheat,Other,FAQ,18/04/2005,640,640,640,1
Haryana,Karnal,Tarori,Wheat,Other,FAQ,24/04/2005,640,640,640,1
Haryana,Karnal,Tarori,Wheat,Other,FAQ,26/04/2005,640,640,640,1
Haryana,Karnal,Tarori,Wheat,Other,FAQ,28/04/2005,640,640,640,1
Haryana,Karnal,Tarori,Wheat,Other,FAQ,03/05/2005,640,640,640,1
Haryana,Karnal,Tarori,Wheat,Other,FAQ,06/04/2007,850,860,850,1
Haryana,Karnal,Tarori,Wheat,Other,FAQ,08/04/2007,850,860,850,1
Haryana,Karnal,Tarori,Wheat,Other,FAQ,09/04/2007,850,860,850,1
Haryana,Karnal,Tarori,Wheat,Other,FAQ,10/04/2007,850,860,850,1
Haryana,Karnal,Tarori,Wheat,Other,FAQ,22/04/2007,850,855,850,1
Haryana,Karnal,Tarori,Wheat,Other,FAQ,16/04/2011,1120,1125,1125,1
Haryana,Karnal,Tarori,Wheat,Other,FAQ,30/04/2011,1120,1125,1125,1
Haryana,Karnal,Tarori,Wheat,Other,FAQ,02/05/2011,1120,1125,1125,1
Haryana,Karnal,Tarori,Wheat,Other,FAQ,03/05/2011,1120,1125,1125,1
Haryana,Karnal,Tarori,Wheat,Other,FAQ,12/05/2011,1120,1125,1125,1
Haryana,Karnal,Tarori,Wheat,Other,FAQ,14/04/2004,630,631,630,1
Haryana,Karnal,Tarori,Wheat,Other,FAQ,19/04/2004,630,631,630,1
Haryana,Karnal,Tarori,Wheat,Other,FAQ,22/04/2004,630,630,630,1
